avg BBEon_1,avg BBEon_2,avg BBEon_3,avg BBEon_4,avg BBEon_5,avg BBEon_6,avg BBEon_7,avg BBEon_8,avg BBEon_9,avg BBEon_10,avg BBEon_11,avg BBEon_12,avg BBEon_13,avg BBEon_14,avg BBEon_15,avg BBEon_16,avg BBEon_17,avg BBEon_18,avg BBEon_19,avg BBEon_20,avg BBEon_21,avg BBEon_22,avg MFCCon_1,avg MFCCon_2,avg MFCCon_3,avg MFCCon_4,avg MFCCon_5,avg MFCCon_6,avg MFCCon_7,avg MFCCon_8,avg MFCCon_9,avg MFCCon_10,avg MFCCon_11,avg MFCCon_12,avg DMFCCon_1,avg DMFCCon_2,avg DMFCCon_3,avg DMFCCon_4,avg DMFCCon_5,avg DMFCCon_6,avg DMFCCon_7,avg DMFCCon_8,avg DMFCCon_9,avg DMFCCon_10,avg DMFCCon_11,avg DMFCCon_12,avg DDMFCCon_1,avg DDMFCCon_2,avg DDMFCCon_3,avg DDMFCCon_4,avg DDMFCCon_5,avg DDMFCCon_6,avg DDMFCCon_7,avg DDMFCCon_8,avg DDMFCCon_9,avg DDMFCCon_10,avg DDMFCCon_11,avg DDMFCCon_12,avg BBEoff_1,avg BBEoff_2,avg BBEoff_3,avg BBEoff_4,avg BBEoff_5,avg BBEoff_6,avg BBEoff_7,avg BBEoff_8,avg BBEoff_9,avg BBEoff_10,avg BBEoff_11,avg BBEoff_12,avg BBEoff_13,avg BBEoff_14,avg BBEoff_15,avg BBEoff_16,avg BBEoff_17,avg BBEoff_18,avg BBEoff_19,avg BBEoff_20,avg BBEoff_21,avg BBEoff_22,avg MFCCoff_1,avg MFCCoff_2,avg MFCCoff_3,avg MFCCoff_4,avg MFCCoff_5,avg MFCCoff_6,avg MFCCoff_7,avg MFCCoff_8,avg MFCCoff_9,avg MFCCoff_10,avg MFCCoff_11,avg MFCCoff_12,avg DMFCCoff_1,avg DMFCCoff_2,avg DMFCCoff_3,avg DMFCCoff_4,avg DMFCCoff_5,avg DMFCCoff_6,avg DMFCCoff_7,avg DMFCCoff_8,avg DMFCCoff_9,avg DMFCCoff_10,avg DMFCCoff_11,avg DMFCCoff_12,avg DDMFCCoff_1,avg DDMFCCoff_2,avg DDMFCCoff_3,avg DDMFCCoff_4,avg DDMFCCoff_5,avg DDMFCCoff_6,avg DDMFCCoff_7,avg DDMFCCoff_8,avg DDMFCCoff_9,avg DDMFCCoff_10,avg DDMFCCoff_11,avg DDMFCCoff_12,avg F1,avg DF1,avg DDF1,avg F2,avg DF2,avg DDF2,std BBEon_1,std BBEon_2,std BBEon_3,std BBEon_4,std BBEon_5,std BBEon_6,std BBEon_7,std BBEon_8,std BBEon_9,std BBEon_10,std BBEon_11,std BBEon_12,std BBEon_13,std BBEon_14,std BBEon_15,std BBEon_16,std BBEon_17,std BBEon_18,std BBEon_19,std BBEon_20,std BBEon_21,std BBEon_22,std MFCCon_1,std MFCCon_2,std MFCCon_3,std MFCCon_4,std MFCCon_5,std MFCCon_6,std MFCCon_7,std MFCCon_8,std MFCCon_9,std MFCCon_10,std MFCCon_11,std MFCCon_12,std DMFCCon_1,std DMFCCon_2,std DMFCCon_3,std DMFCCon_4,std DMFCCon_5,std DMFCCon_6,std DMFCCon_7,std DMFCCon_8,std DMFCCon_9,std DMFCCon_10,std DMFCCon_11,std DMFCCon_12,std DDMFCCon_1,std DDMFCCon_2,std DDMFCCon_3,std DDMFCCon_4,std DDMFCCon_5,std DDMFCCon_6,std DDMFCCon_7,std DDMFCCon_8,std DDMFCCon_9,std DDMFCCon_10,std DDMFCCon_11,std DDMFCCon_12,std BBEoff_1,std BBEoff_2,std BBEoff_3,std BBEoff_4,std BBEoff_5,std BBEoff_6,std BBEoff_7,std BBEoff_8,std BBEoff_9,std BBEoff_10,std BBEoff_11,std BBEoff_12,std BBEoff_13,std BBEoff_14,std BBEoff_15,std BBEoff_16,std BBEoff_17,std BBEoff_18,std BBEoff_19,std BBEoff_20,std BBEoff_21,std BBEoff_22,std MFCCoff_1,std MFCCoff_2,std MFCCoff_3,std MFCCoff_4,std MFCCoff_5,std MFCCoff_6,std MFCCoff_7,std MFCCoff_8,std MFCCoff_9,std MFCCoff_10,std MFCCoff_11,std MFCCoff_12,std DMFCCoff_1,std DMFCCoff_2,std DMFCCoff_3,std DMFCCoff_4,std DMFCCoff_5,std DMFCCoff_6,std DMFCCoff_7,std DMFCCoff_8,std DMFCCoff_9,std DMFCCoff_10,std DMFCCoff_11,std DMFCCoff_12,std DDMFCCoff_1,std DDMFCCoff_2,std DDMFCCoff_3,std DDMFCCoff_4,std DDMFCCoff_5,std DDMFCCoff_6,std DDMFCCoff_7,std DDMFCCoff_8,std DDMFCCoff_9,std DDMFCCoff_10,std DDMFCCoff_11,std DDMFCCoff_12,std F1,std DF1,std DDF1,std F2,std DF2,std DDF2,skewness BBEon_1,skewness BBEon_2,skewness BBEon_3,skewness BBEon_4,skewness BBEon_5,skewness BBEon_6,skewness BBEon_7,skewness BBEon_8,skewness BBEon_9,skewness BBEon_10,skewness BBEon_11,skewness BBEon_12,skewness BBEon_13,skewness BBEon_14,skewness BBEon_15,skewness BBEon_16,skewness BBEon_17,skewness BBEon_18,skewness BBEon_19,skewness BBEon_20,skewness BBEon_21,skewness BBEon_22,skewness MFCCon_1,skewness MFCCon_2,skewness MFCCon_3,skewness MFCCon_4,skewness MFCCon_5,skewness MFCCon_6,skewness MFCCon_7,skewness MFCCon_8,skewness MFCCon_9,skewness MFCCon_10,skewness MFCCon_11,skewness MFCCon_12,skewness DMFCCon_1,skewness DMFCCon_2,skewness DMFCCon_3,skewness DMFCCon_4,skewness DMFCCon_5,skewness DMFCCon_6,skewness DMFCCon_7,skewness DMFCCon_8,skewness DMFCCon_9,skewness DMFCCon_10,skewness DMFCCon_11,skewness DMFCCon_12,skewness DDMFCCon_1,skewness DDMFCCon_2,skewness DDMFCCon_3,skewness DDMFCCon_4,skewness DDMFCCon_5,skewness DDMFCCon_6,skewness DDMFCCon_7,skewness DDMFCCon_8,skewness DDMFCCon_9,skewness DDMFCCon_10,skewness DDMFCCon_11,skewness DDMFCCon_12,skewness BBEoff_1,skewness BBEoff_2,skewness BBEoff_3,skewness BBEoff_4,skewness BBEoff_5,skewness BBEoff_6,skewness BBEoff_7,skewness BBEoff_8,skewness BBEoff_9,skewness BBEoff_10,skewness BBEoff_11,skewness BBEoff_12,skewness BBEoff_13,skewness BBEoff_14,skewness BBEoff_15,skewness BBEoff_16,skewness BBEoff_17,skewness BBEoff_18,skewness BBEoff_19,skewness BBEoff_20,skewness BBEoff_21,skewness BBEoff_22,skewness MFCCoff_1,skewness MFCCoff_2,skewness MFCCoff_3,skewness MFCCoff_4,skewness MFCCoff_5,skewness MFCCoff_6,skewness MFCCoff_7,skewness MFCCoff_8,skewness MFCCoff_9,skewness MFCCoff_10,skewness MFCCoff_11,skewness MFCCoff_12,skewness DMFCCoff_1,skewness DMFCCoff_2,skewness DMFCCoff_3,skewness DMFCCoff_4,skewness DMFCCoff_5,skewness DMFCCoff_6,skewness DMFCCoff_7,skewness DMFCCoff_8,skewness DMFCCoff_9,skewness DMFCCoff_10,skewness DMFCCoff_11,skewness DMFCCoff_12,skewness DDMFCCoff_1,skewness DDMFCCoff_2,skewness DDMFCCoff_3,skewness DDMFCCoff_4,skewness DDMFCCoff_5,skewness DDMFCCoff_6,skewness DDMFCCoff_7,skewness DDMFCCoff_8,skewness DDMFCCoff_9,skewness DDMFCCoff_10,skewness DDMFCCoff_11,skewness DDMFCCoff_12,skewness F1,skewness DF1,skewness DDF1,skewness F2,skewness DF2,skewness DDF2,kurtosis BBEon_1,kurtosis BBEon_2,kurtosis BBEon_3,kurtosis BBEon_4,kurtosis BBEon_5,kurtosis BBEon_6,kurtosis BBEon_7,kurtosis BBEon_8,kurtosis BBEon_9,kurtosis BBEon_10,kurtosis BBEon_11,kurtosis BBEon_12,kurtosis BBEon_13,kurtosis BBEon_14,kurtosis BBEon_15,kurtosis BBEon_16,kurtosis BBEon_17,kurtosis BBEon_18,kurtosis BBEon_19,kurtosis BBEon_20,kurtosis BBEon_21,kurtosis BBEon_22,kurtosis MFCCon_1,kurtosis MFCCon_2,kurtosis MFCCon_3,kurtosis MFCCon_4,kurtosis MFCCon_5,kurtosis MFCCon_6,kurtosis MFCCon_7,kurtosis MFCCon_8,kurtosis MFCCon_9,kurtosis MFCCon_10,kurtosis MFCCon_11,kurtosis MFCCon_12,kurtosis DMFCCon_1,kurtosis DMFCCon_2,kurtosis DMFCCon_3,kurtosis DMFCCon_4,kurtosis DMFCCon_5,kurtosis DMFCCon_6,kurtosis DMFCCon_7,kurtosis DMFCCon_8,kurtosis DMFCCon_9,kurtosis DMFCCon_10,kurtosis DMFCCon_11,kurtosis DMFCCon_12,kurtosis DDMFCCon_1,kurtosis DDMFCCon_2,kurtosis DDMFCCon_3,kurtosis DDMFCCon_4,kurtosis DDMFCCon_5,kurtosis DDMFCCon_6,kurtosis DDMFCCon_7,kurtosis DDMFCCon_8,kurtosis DDMFCCon_9,kurtosis DDMFCCon_10,kurtosis DDMFCCon_11,kurtosis DDMFCCon_12,kurtosis BBEoff_1,kurtosis BBEoff_2,kurtosis BBEoff_3,kurtosis BBEoff_4,kurtosis BBEoff_5,kurtosis BBEoff_6,kurtosis BBEoff_7,kurtosis BBEoff_8,kurtosis BBEoff_9,kurtosis BBEoff_10,kurtosis BBEoff_11,kurtosis BBEoff_12,kurtosis BBEoff_13,kurtosis BBEoff_14,kurtosis BBEoff_15,kurtosis BBEoff_16,kurtosis BBEoff_17,kurtosis BBEoff_18,kurtosis BBEoff_19,kurtosis BBEoff_20,kurtosis BBEoff_21,kurtosis BBEoff_22,kurtosis MFCCoff_1,kurtosis MFCCoff_2,kurtosis MFCCoff_3,kurtosis MFCCoff_4,kurtosis MFCCoff_5,kurtosis MFCCoff_6,kurtosis MFCCoff_7,kurtosis MFCCoff_8,kurtosis MFCCoff_9,kurtosis MFCCoff_10,kurtosis MFCCoff_11,kurtosis MFCCoff_12,kurtosis DMFCCoff_1,kurtosis DMFCCoff_2,kurtosis DMFCCoff_3,kurtosis DMFCCoff_4,kurtosis DMFCCoff_5,kurtosis DMFCCoff_6,kurtosis DMFCCoff_7,kurtosis DMFCCoff_8,kurtosis DMFCCoff_9,kurtosis DMFCCoff_10,kurtosis DMFCCoff_11,kurtosis DMFCCoff_12,kurtosis DDMFCCoff_1,kurtosis DDMFCCoff_2,kurtosis DDMFCCoff_3,kurtosis DDMFCCoff_4,kurtosis DDMFCCoff_5,kurtosis DDMFCCoff_6,kurtosis DDMFCCoff_7,kurtosis DDMFCCoff_8,kurtosis DDMFCCoff_9,kurtosis DDMFCCoff_10,kurtosis DDMFCCoff_11,kurtosis DDMFCCoff_12,kurtosis F1,kurtosis DF1,kurtosis DDF1,kurtosis F2,kurtosis DF2,kurtosis DDF2
-2.6212967757007797,-2.375568494729677,-2.217193836579373,-2.630400608805317,-2.8549491067567043,-3.1004266622328185,-3.3380675149665535,-3.5472314933472644,-3.804880307680144,-3.927277771955343,-4.32707066645296,-4.421229482534722,-4.529905298625841,-4.637145309146309,-4.613262151736387,-4.519329833203709,-5.4222083126202385,-6.15250384122509,-6.5191085175792916,-6.816308741280482,-6.839352558079155,-7.232844574375572,0.9789100928640473,-3.9388480554080125,0.48050720867605434,-2.4754924369649713,-4.7538052632008005,1.5093969256274882,-1.47961059676781,-2.112110176923626,1.6504364600217034,-2.0018421730698233,-2.426275504945581,1.8809997543679566,-9.32016833984197e-06,-0.006879273099168682,0.008641984429515671,-0.01962213916481628,-0.02674592764651332,0.02507469101343373,0.007163936871648157,-0.0040540667142195215,0.042411235395908735,-0.001471988075845764,-0.039926239576062277,0.00605184318112298,-0.008890170093430868,-0.01925869695610743,-0.004038441448768961,-0.029464400000962662,-0.030170752826886412,0.031131095715530875,0.023161210769709527,0.021401173240541232,0.07573296482763865,0.03553540401982589,-0.0031205372605336433,0.039607362618514726,-2.338975063949539,-1.7516831410568234,-1.038252303077058,-1.4821876501586242,-2.1383247099267764,-2.527567969730967,-2.9415727529826707,-3.2767862460345665,-3.4245304242586365,-3.7750174951904314,-4.292636732041073,-4.300472728041522,-4.255670314528155,-4.625128733499319,-4.431414177314727,-4.540658478091386,-5.5577691992396225,-6.403373280658075,-6.757421404944866,-6.996266638667816,-7.046986146092395,-7.37190624531521,-0.04377740518311074,-0.9371150373594526,0.6236551451393586,0.06965274448018033,-0.6868378650736126,0.5311734117618403,-0.4364583332350939,-0.7275577474945308,0.5852344566472967,-0.32779490744225437,-0.7208429057457956,0.4698009653780924,-0.006387007661721733,-0.0250993805602532,0.03818751936362219,-0.07135661062476369,-0.09085661928128586,0.04179984332159037,0.09364017638060103,0.028442246058830705,0.05522689155775479,0.02345853267612359,-0.15791841029197148,-0.04939482057550762,-0.0016682699554699042,-0.03667323865945286,0.015010136406153247,-0.0779490909726365,-0.06301522713487964,0.07799612616977405,0.09234794151227202,-0.015596818357131285,0.01844823507529356,0.03872306153728373,-0.10770729458122662,-0.02108698433724994,748.6059328391552,-0.3073349477283925,-0.19934397329033013,1885.5222131256703,-0.6800117575629957,-0.14922801368133287,1.0018133607534723,1.478420576084404,1.86586640901839,1.8406500433024455,1.7155510666650682,1.8067690964535013,1.7879389065658473,1.8687084750636516,1.7695692254365882,1.82872344569761,1.8426173883859651,1.910842019204195,1.9223935529401677,1.7251233509605932,1.8674232756152411,1.9263539763173991,1.7871574868168754,1.487592285734907,1.3997160113528522,1.4136353339201437,1.333479656904091,1.4543208287470337,3.1261186752232604,5.884594265993921,6.956206123949984,5.519904790056506,7.763321713269346,5.097083973357344,4.402160555891362,4.748084452151793,4.671848650498392,6.040470006035419,4.603949225628414,4.38927852918563,3.8222709506718022,6.3958250688580085,6.5778543682676665,6.776472688873997,9.916058276826817,5.22175599587306,4.629696267849523,6.530911383844703,5.316506568134424,7.375871838030577,5.924382750564731,4.771235437208909,6.351847580295359,10.005643692107983,10.196073592083362,11.07288059473215,16.777175036187217,8.428373655276868,7.467227566187618,11.111132913423406,8.4301298170226,12.094667854125767,9.691178320606017,7.511720575629781,0.9818716433833006,1.0884797931917236,1.2540585544231782,1.1404360309124402,0.9288868386516983,0.9488583199913742,1.0784674842343034,1.0241097637211285,1.229343528437326,1.2265160538115045,1.229793881988459,1.2436341399187996,1.243842683868156,1.0528663928609527,1.1792246266296083,1.1480209082215977,0.9617292265140004,0.7947820399731311,0.7523425256359915,0.7516559588088306,0.7561768672945337,0.8729969101812194,0.7822134379447292,2.398873134891626,2.8701581812789665,2.552113259576489,2.6409064312446233,2.8796623504554764,2.3904685908710306,2.55400678898554,2.4387804437359386,2.151307363725317,2.63287614265084,2.380214595505297,0.9629515335337976,2.5083453066750327,3.295860242006088,2.550518111002366,2.6377766002211867,3.2543687057938504,2.808963559411003,3.0598954511027032,2.794478520189684,2.393760873515956,2.945378512151975,2.677683514717276,1.594102249816019,3.918044007269752,5.2690104696371165,3.954139803771626,3.9039762059239833,5.102508472785524,4.5600654076075955,5.0873662790734855,4.455198598491577,3.9598330800927273,4.421682239174918,4.325177494695004,398.27728658933916,452.1535034808253,771.3825809442422,536.1743780184378,596.435033987405,1021.304992223698,0.4366386079156638,-0.1608807843529539,0.059381188973629366,0.24311694299109074,0.12068220555268706,0.23588152035856508,0.41898845394586026,0.22005888700560458,-0.02663812078626409,0.15009300387381444,0.07422766246132141,0.25330356617558797,0.30645920320478226,0.08101904224983501,0.11762061215781106,0.06630561371759625,0.45659985152633903,0.17634012150932402,0.11392582884246333,0.2593167152562366,0.3789375460883948,0.55557101655203,-0.20211763744166492,-1.4337566103895036,1.0631306732921302,-0.44005292490757797,-1.4333056382959994,1.0621642427459304,-0.5982624480205684,-1.3168334529815997,0.9125063700760844,-0.6673214445337924,-1.142332622438565,0.6196123498164536,-0.07880043917741253,0.4867090484219397,0.24016388942441866,0.11726317165591757,0.4563764200712152,-0.1323833079902308,0.013689834281027043,0.2955151497022844,-0.0024490401513498567,0.2663189432235003,0.18504549507673837,-0.45422911026342017,-0.7194816798938015,0.3329160608397971,0.47571342393261856,0.5822562428690323,0.61771129691174,-0.15424829418772146,0.4498904520504828,0.5670951326217228,-0.2899993559398684,0.6648200833254895,0.8709941035285534,-0.4225048306481206,-0.1340652878162746,0.18483784178994955,-0.4078117916102945,0.28887088469540373,0.140574286757628,0.5031746850668866,0.9409059161325898,0.31245834230386166,0.3751182891985827,0.4178234060351673,0.39011763391204896,0.4637798472141651,0.3771479363667906,0.26985361037321626,0.29771204029848625,0.19960865720751833,0.2536981151714369,0.6106058591542597,0.4109376449157413,0.4431248115583406,0.30829126685738734,0.38432889397321024,-3.3384922465770006,-3.3149482154202654,3.3905785724833666,0.767403481240832,-2.110614799829426,1.5108692108888293,-0.310993429565093,-0.5541404678076837,0.10691097769512868,-0.024813462067490997,-1.9725717697670253,0.9639612552783868,1.766787731128976,0.381303979785186,-1.5230663989901259,-0.11922054418254138,-0.7228769571951892,-0.6739713693019171,0.6122796780567598,0.012408310458712216,-0.15540180491317848,-0.4624666691186178,-1.0521802404772056,0.3670387452193657,1.645310850256467,1.2537826586909842,-2.090778226846246,-0.507251796279787,0.3761795898052871,-0.8291445636693977,0.5235376788085098,0.7820011066520058,0.37911201072533285,0.47198532376797786,0.2910818402759273,-0.6730407669418049,0.927467747194063,-0.04537715724374115,-0.09464314329316817,0.07870693518128813,-0.009386991506828394,0.06648403594851199,-0.5980276293337861,0.7373872250304783,-0.11025820844863166,0.03734919941451009,0.7178368399746256,0.36449167247035685,1.12722406618939,1.185157087093664,0.6314018541123403,-0.2780657724274107,-0.5597100786774565,-0.6408311890533436,-0.5323206509032952,-0.3316786045454929,-0.23864923308247699,0.018494423720675,0.5991639559633173,-0.32150719865547916,-0.052383967684954236,-0.2533058344658006,-0.27707751487515475,-0.3699854936923721,2.718734235672815,1.0662705440823546,3.7696274676562807,0.6528239653850316,1.4419068897988474,2.8471727234198445,0.37568487408837514,3.276321649547323,1.6320506654864246,3.831967642094682,1.13511779394788,0.6301149777768118,0.062043725080718204,2.102235701523824,1.2674403168892896,0.1800885964923915,1.0318001486601283,1.3859389290744542,0.5954681871993381,1.5824084125388946,1.0175221565871961,3.919540118679035,1.1943489873119582,0.5895247249017039,0.04332136250324892,0.9018938952006708,0.4431118205834017,0.08508034928661212,0.9255126268955762,1.046602393199362,0.29690892141615954,1.592896362704221,0.3628614321012824,4.6414660493800515,1.6543049483381171,0.6132588777328194,0.16871466971408333,-0.37843967135192935,0.4345377825703096,0.44619162637593357,-0.2965289821589492,0.7268196299439404,1.5275729947315266,-0.32109752173686346,-0.28778251176188485,-0.22218691915355748,-0.6535010625192066,-0.293058462810019,-0.04883416731647294,-0.18945652620610254,-0.10620093025247979,-0.15624820506197468,0.4067028763953271,0.9583707464179616,0.9727473971207257,0.9348449259110123,0.9141161812182155,0.7247334954867468,20.553371657896207,11.115757195678686,17.125107234017143,8.275929252409615,9.21231119037161,8.563876011437367,4.362907515599941,3.711916224081608,3.2623123168343087,4.4044124518090575,5.908268825421549,4.1003953440844105,17.393634153789954,11.888975143564712,16.747190828165902,7.180118964616861,4.853300339228592,4.737199497176854,2.3671860023245257,2.04924436373744,1.6338178719892378,2.2378828181757315,4.889372517396772,3.102058640699555,18.266157895995278,9.03424770467729,19.805033756249216,7.28467746951598,2.2453637738941206,5.090727937597684,0.8326795207436613,2.055007277012101,1.9051507314213953,1.5266743910618015,2.439308833308327,2.9099631125646512,0.4797254255826626,2.5453659682419945,2.8075435183221407,-0.6205628598491426,1.1859012315651096,1.0977904007281554
